ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
119.0,Telangana,Hyderabad,Locality_52,Property_Type,5.0,2530.0,432.53,0.17,2007.0,Furnished,22.0,29.0,18.0,5.0,6.0,Low,No,No,"Garden, Pool",North,Broker,Ready_to_Move
120.0,Uttarakhand,Haridwar,Locality_393,Property_Type,2.0,1503.0,28.63,0.02,2008.0,Semi-furnished,21.0,30.0,17.0,5.0,4.0,High,Yes,No,"Gym, Pool, Clubhouse",West,Builder,Ready_to_Move
121.0,Delhi,Dwarka,Locality_57,Property_Type,3.0,1835.0,247.94,0.14,2022.0,Furnished,12.0,26.0,3.0,2.0,6.0,Low,Yes,No,"Pool, Garden, Gym, Clubhouse",North,Builder,Under_Construction
122.0,Andhra Pradesh,Vijayawada,Locality_59,Property_Type,3.0,1583.0,57.41,0.04,2020.0,Unfurnished,19.0,28.0,5.0,1.0,10.0,Medium,No,Yes,Pool,South,Broker,Ready_to_Move
123.0,Andhra Pradesh,Vijayawada,Locality_88,Property_Type,3.0,4169.0,256.79,0.06,2011.0,Unfurnished,13.0,10.0,14.0,9.0,2.0,High,Yes,No,"Clubhouse, Gym, Garden, Pool, Playground",West,Owner,Under_Construction
124.0,Uttarakhand,Haridwar,Locality_49,Property_Type,1.0,3036.0,375.04,0.12,2000.0,Furnished,7.0,29.0,25.0,9.0,6.0,Low,Yes,No,"Playground, Clubhouse, Pool, Garden",East,Owner,Under_Construction
125.0,Bihar,Patna,Locality_363,Property_Type,4.0,4918.0,112.97,0.02,2007.0,Semi-furnished,16.0,22.0,18.0,5.0,6.0,Medium,Yes,Yes,"Garden, Gym",West,Broker,Under_Construction
126.0,Assam,Silchar,Locality_323,Property_Type,1.0,1522.0,373.74,0.25,1995.0,Unfurnished,25.0,4.0,30.0,4.0,1.0,Low,Yes,No,Gym,North,Owner,Under_Construction
127.0,Punjab,Amritsar,Locality_255,Property_Type,1.0,4342.0,450.14,0.1,1997.0,Furnished,23.0,1.0,28.0,3.0,3.0,Low,Yes,No,"Gym, Clubhouse, Pool, Playground",East,Broker,Under_Construction
128.0,Chhattisgarh,Raipur,Locality_252,Property_Type,4.0,4243.0,342.61,0.08,1991.0,Furnished,23.0,8.0,34.0,4.0,10.0,Medium,No,Yes,"Playground, Garden, Clubhouse, Gym",West,Owner,Under_Construction
129.0,Maharashtra,Nagpur,Locality_171,Property_Type,3.0,3213.0,415.99,0.13,2012.0,Furnished,12.0,6.0,13.0,1.0,4.0,High,Yes,No,"Playground, Gym, Pool, Garden",North,Builder,Ready_to_Move
130.0,Tamil Nadu,Coimbatore,Locality_103,Property_Type,1.0,3201.0,182.4,0.06,2022.0,Semi-furnished,27.0,8.0,3.0,7.0,5.0,High,No,Yes,"Pool, Gym, Garden, Playground",North,Builder,Under_Construction
131.0,Chhattisgarh,Bilaspur,Locality_331,Property_Type,1.0,1284.0,23.83,0.02,1996.0,Semi-furnished,7.0,9.0,29.0,7.0,8.0,Low,No,No,"Playground, Gym, Garden",South,Builder,Under_Construction
132.0,Punjab,Ludhiana,Locality_95,Property_Type,2.0,4149.0,103.18,0.02,2000.0,Furnished,25.0,1.0,25.0,5.0,6.0,Low,No,Yes,"Gym, Clubhouse, Pool, Garden",South,Builder,Under_Construction
133.0,Haryana,Gurgaon,Locality_18,Property_Type,4.0,2353.0,343.37,0.15,1991.0,Unfurnished,7.0,14.0,34.0,1.0,4.0,Low,No,Yes,"Garden, Playground",West,Builder,Under_Construction
134.0,Tamil Nadu,Chennai,Locality_383,Property_Type,5.0,2152.0,236.36,0.11,1995.0,Semi-furnished,23.0,24.0,30.0,5.0,6.0,High,Yes,No,"Pool, Gym, Playground, Clubhouse",South,Broker,Ready_to_Move
135.0,Kerala,Kochi,Locality_334,Property_Type,2.0,624.0,174.53,0.28,2009.0,Furnished,22.0,8.0,16.0,10.0,3.0,Medium,Yes,Yes,"Clubhouse, Playground, Pool, Gym, Garden",East,Broker,Ready_to_Move
136.0,Telangana,Warangal,Locality_434,Property_Type,3.0,2148.0,317.31,0.15,1993.0,Unfurnished,24.0,20.0,32.0,2.0,9.0,High,Yes,No,"Pool, Playground, Garden",West,Broker,Ready_to_Move
137.0,Gujarat,Surat,Locality_129,Property_Type,4.0,4476.0,29.35,0.01,1997.0,Furnished,27.0,9.0,28.0,3.0,4.0,Low,Yes,Yes,"Playground, Pool, Gym",East,Builder,Ready_to_Move
138.0,Bihar,Gaya,Locality_93,Property_Type,2.0,532.0,74.83,0.14,2012.0,Unfurnished,19.0,12.0,13.0,7.0,9.0,Low,No,No,"Clubhouse, Pool",West,Broker,Under_Construction
139.0,Maharashtra,Nagpur,Locality_477,Property_Type,5.0,3226.0,363.13,0.11,2008.0,Furnished,17.0,25.0,17.0,9.0,6.0,Low,No,Yes,"Playground, Garden, Gym",West,Builder,Ready_to_Move
140.0,Punjab,Ludhiana,Locality_61,Property_Type,5.0,4510.0,189.14,0.04,2010.0,Unfurnished,22.0,9.0,15.0,7.0,3.0,High,No,Yes,"Gym, Playground, Garden",North,Builder,Ready_to_Move
141.0,Assam,Guwahati,Locality_281,Property_Type,1.0,4173.0,405.3,0.1,1994.0,Unfurnished,5.0,22.0,31.0,2.0,8.0,Medium,Yes,No,"Playground, Garden, Clubhouse, Pool",North,Owner,Under_Construction
142.0,Gujarat,Surat,Locality_55,Property_Type,2.0,3033.0,488.24,0.16,1997.0,Furnished,18.0,25.0,28.0,6.0,7.0,Medium,Yes,Yes,"Pool, Garden, Clubhouse",South,Builder,Ready_to_Move
143.0,Assam,Guwahati,Locality_250,Property_Type,1.0,2166.0,78.92,0.04,2003.0,Semi-furnished,21.0,25.0,22.0,8.0,6.0,Low,Yes,Yes,"Gym, Clubhouse, Garden, Playground",South,Builder,Under_Construction
144.0,Tamil Nadu,Coimbatore,Locality_139,Property_Type,1.0,574.0,154.28,0.27,1997.0,Furnished,4.0,9.0,28.0,10.0,1.0,Medium,No,Yes,"Gym, Garden, Clubhouse",South,Owner,Under_Construction
145.0,Kerala,Kochi,Locality_255,Property_Type,2.0,2210.0,66.05,0.03,2014.0,Unfurnished,2.0,14.0,11.0,6.0,5.0,Medium,Yes,Yes,"Clubhouse, Gym, Garden, Pool, Playground",North,Broker,Under_Construction
146.0,Assam,Silchar,Locality_90,Property_Type,5.0,1797.0,58.49,0.03,2001.0,Furnished,6.0,19.0,24.0,5.0,10.0,Medium,Yes,No,"Playground, Pool, Gym",North,Broker,Ready_to_Move
147.0,Uttarakhand,Dehradun,Locality_314,Property_Type,3.0,592.0,50.3,0.08,2013.0,Unfurnished,3.0,24.0,12.0,8.0,5.0,Medium,No,Yes,"Gym, Playground, Pool",North,Broker,Ready_to_Move
148.0,Uttar Pradesh,Noida,Locality_341,Property_Type,2.0,3521.0,263.96,0.07,2008.0,Unfurnished,13.0,18.0,17.0,8.0,5.0,Low,No,No,"Pool, Clubhouse, Playground",West,Owner,Ready_to_Move
149.0,West Bengal,Kolkata,Locality_459,Property_Type,4.0,1585.0,27.75,0.02,2022.0,Furnished,13.0,30.0,3.0,8.0,6.0,High,No,Yes,"Playground, Garden, Clubhouse, Gym, Pool",South,Builder,Under_Construction
150.0,Madhya Pradesh,Bhopal,Locality_463,Property_Type,1.0,3381.0,444.6,0.13,2021.0,Furnished,9.0,7.0,4.0,4.0,9.0,Medium,No,Yes,Clubhouse,West,Owner,Under_Construction
151.0,Gujarat,Ahmedabad,Locality_382,Property_Type,2.0,3902.0,400.96,0.1,1994.0,Furnished,3.0,13.0,31.0,10.0,2.0,Medium,Yes,Yes,"Playground, Pool, Garden, Gym, Clubhouse",West,Broker,Ready_to_Move
152.0,Chhattisgarh,Bilaspur,Locality_43,Property_Type,5.0,4786.0,162.94,0.03,2009.0,Furnished,9.0,15.0,16.0,8.0,2.0,Medium,No,Yes,Clubhouse,West,Broker,Ready_to_Move
153.0,Assam,Silchar,Locality_258,Property_Type,3.0,2187.0,374.76,0.17,1990.0,Unfurnished,25.0,8.0,35.0,1.0,6.0,Low,No,Yes,"Garden, Playground, Clubhouse, Pool, Gym",South,Builder,Ready_to_Move
154.0,Maharashtra,Pune,Locality_386,Property_Type,5.0,1708.0,256.5,0.15,2022.0,Semi-furnished,27.0,6.0,3.0,2.0,4.0,High,No,No,"Clubhouse, Gym",West,Owner,Ready_to_Move
155.0,Uttarakhand,Dehradun,Locality_251,Property_Type,2.0,2662.0,308.52,0.12,2004.0,Unfurnished,0.0,10.0,21.0,3.0,4.0,Medium,Yes,No,Gym,East,Builder,Ready_to_Move
156.0,Haryana,Faridabad,Locality_57,Property_Type,5.0,1711.0,143.64,0.08,1995.0,Furnished,30.0,4.0,30.0,6.0,10.0,Medium,No,Yes,"Playground, Garden, Clubhouse, Gym",North,Owner,Under_Construction
157.0,Odisha,Bhubaneswar,Locality_491,Property_Type,4.0,4745.0,377.58,0.08,1990.0,Semi-furnished,21.0,4.0,35.0,8.0,7.0,Medium,No,Yes,"Pool, Clubhouse",West,Builder,Ready_to_Move
158.0,Maharashtra,Nagpur,Locality_3,Property_Type,3.0,4736.0,292.87,0.06,1996.0,Unfurnished,9.0,2.0,29.0,4.0,10.0,High,No,Yes,"Garden, Playground, Pool, Gym",West,Owner,Ready_to_Move
159.0,Tamil Nadu,Chennai,Locality_141,Property_Type,1.0,4621.0,329.81,0.07,2006.0,Semi-furnished,11.0,28.0,19.0,5.0,3.0,Low,Yes,Yes,"Garden, Gym, Clubhouse, Playground, Pool",West,Builder,Under_Construction
160.0,Madhya Pradesh,Indore,Locality_23,Property_Type,1.0,4629.0,410.41,0.09,2000.0,Semi-furnished,6.0,28.0,25.0,5.0,2.0,Medium,Yes,Yes,"Garden, Pool, Gym",South,Builder,Ready_to_Move
161.0,Kerala,Trivandrum,Locality_231,Property_Type,5.0,3280.0,151.92,0.05,2014.0,Furnished,10.0,2.0,11.0,4.0,8.0,Low,No,No,"Playground, Garden, Gym, Clubhouse, Pool",East,Builder,Under_Construction
162.0,Rajasthan,Jaipur,Locality_418,Property_Type,2.0,2864.0,478.08,0.17,2009.0,Semi-furnished,14.0,3.0,16.0,9.0,9.0,Medium,Yes,Yes,Garden,North,Owner,Under_Construction
163.0,Karnataka,Mysore,Locality_396,Property_Type,1.0,3235.0,357.89,0.11,2008.0,Semi-furnished,24.0,19.0,17.0,5.0,10.0,Low,Yes,No,"Garden, Clubhouse, Playground, Gym, Pool",South,Owner,Under_Construction
164.0,Rajasthan,Jodhpur,Locality_141,Property_Type,5.0,1692.0,275.72,0.16,2023.0,Furnished,21.0,3.0,2.0,2.0,7.0,High,Yes,No,Clubhouse,South,Builder,Ready_to_Move
165.0,Jharkhand,Jamshedpur,Locality_478,Property_Type,4.0,2560.0,40.86,0.02,2005.0,Unfurnished,16.0,22.0,20.0,3.0,7.0,High,No,Yes,"Pool, Clubhouse, Playground, Garden",South,Broker,Under_Construction
166.0,Delhi,Dwarka,Locality_146,Property_Type,1.0,2578.0,290.11,0.11,1994.0,Semi-furnished,18.0,23.0,31.0,1.0,2.0,Low,No,Yes,"Clubhouse, Gym, Pool, Garden, Playground",East,Owner,Ready_to_Move
167.0,Delhi,Dwarka,Locality_493,Property_Type,1.0,2685.0,286.53,0.11,2009.0,Furnished,12.0,20.0,16.0,3.0,6.0,Medium,Yes,Yes,"Gym, Garden, Playground, Pool, Clubhouse",North,Broker,Ready_to_Move
168.0,Odisha,Cuttack,Locality_305,Property_Type,3.0,3967.0,427.0,0.11,2014.0,Furnished,10.0,3.0,11.0,7.0,8.0,Medium,No,No,"Pool, Gym, Clubhouse, Garden, Playground",West,Broker,Under_Construction
169.0,Delhi,New Delhi,Locality_353,Property_Type,5.0,653.0,483.31,0.74,2006.0,Unfurnished,16.0,7.0,19.0,6.0,2.0,Low,Yes,No,"Clubhouse, Playground, Pool",East,Broker,Ready_to_Move
170.0,Chhattisgarh,Bilaspur,Locality_105,Property_Type,2.0,758.0,470.13,0.62,2021.0,Unfurnished,30.0,25.0,4.0,10.0,3.0,Medium,Yes,No,"Clubhouse, Playground, Pool, Garden, Gym",North,Owner,Under_Construction
171.0,West Bengal,Durgapur,Locality_98,Property_Type,4.0,4071.0,353.67,0.09,2010.0,Furnished,23.0,8.0,15.0,7.0,9.0,High,Yes,Yes,"Pool, Gym, Garden",North,Owner,Ready_to_Move
172.0,West Bengal,Kolkata,Locality_384,Property_Type,3.0,4924.0,218.63,0.04,2022.0,Furnished,4.0,6.0,3.0,3.0,10.0,Medium,No,No,Clubhouse,North,Broker,Under_Construction
173.0,Odisha,Bhubaneswar,Locality_350,Property_Type,1.0,1677.0,15.96,0.01,2009.0,Furnished,21.0,26.0,16.0,8.0,7.0,Low,No,Yes,"Clubhouse, Pool",East,Owner,Under_Construction
174.0,Chhattisgarh,Bilaspur,Locality_138,Property_Type,1.0,866.0,140.45,0.16,2007.0,Unfurnished,15.0,30.0,18.0,8.0,8.0,Low,Yes,No,"Pool, Garden, Gym, Clubhouse, Playground",South,Broker,Under_Construction
175.0,Gujarat,Surat,Locality_263,Property_Type,5.0,2289.0,473.24,0.21,2017.0,Semi-furnished,12.0,5.0,8.0,3.0,6.0,Medium,No,Yes,"Garden, Gym",East,Broker,Under_Construction
176.0,Punjab,Amritsar,Locality_38,Property_Type,4.0,1659.0,259.92,0.16,2011.0,Furnished,13.0,6.0,14.0,9.0,6.0,Low,No,Yes,Garden,East,Broker,Under_Construction
177.0,Assam,Guwahati,Locality_221,Property_Type,4.0,4532.0,233.76,0.05,2000.0,Furnished,9.0,5.0,25.0,5.0,3.0,Medium,No,No,"Clubhouse, Garden, Pool, Gym, Playground",West,Owner,Ready_to_Move
178.0,Uttarakhand,Haridwar,Locality_220,Property_Type,2.0,1800.0,210.85,0.12,2006.0,Semi-furnished,22.0,28.0,19.0,3.0,2.0,Low,Yes,No,"Garden, Gym, Clubhouse, Playground, Pool",North,Owner,Ready_to_Move
179.0,Telangana,Hyderabad,Locality_276,Property_Type,5.0,4376.0,272.95,0.06,2001.0,Semi-furnished,21.0,12.0,24.0,2.0,2.0,Medium,Yes,No,"Gym, Pool",North,Owner,Ready_to_Move
180.0,Uttar Pradesh,Lucknow,Locality_451,Property_Type,4.0,2664.0,278.46,0.1,2005.0,Unfurnished,26.0,11.0,20.0,7.0,10.0,High,No,No,"Clubhouse, Pool, Gym",North,Builder,Ready_to_Move
181.0,Chhattisgarh,Bilaspur,Locality_382,Property_Type,4.0,741.0,499.57,0.67,1992.0,Semi-furnished,2.0,15.0,33.0,5.0,6.0,Medium,Yes,No,"Garden, Pool, Clubhouse, Gym",North,Broker,Under_Construction
182.0,Uttar Pradesh,Noida,Locality_12,Property_Type,2.0,1189.0,222.12,0.19,1990.0,Semi-furnished,21.0,6.0,35.0,9.0,3.0,High,No,Yes,Gym,East,Builder,Ready_to_Move
183.0,Kerala,Kochi,Locality_100,Property_Type,2.0,4456.0,494.15,0.11,2005.0,Unfurnished,29.0,16.0,20.0,10.0,4.0,Low,No,Yes,"Pool, Clubhouse, Garden, Gym",North,Builder,Ready_to_Move
184.0,Andhra Pradesh,Vijayawada,Locality_391,Property_Type,3.0,600.0,498.79,0.83,2016.0,Semi-furnished,25.0,15.0,9.0,3.0,7.0,High,Yes,No,"Clubhouse, Playground, Gym",South,Owner,Under_Construction
185.0,Madhya Pradesh,Bhopal,Locality_219,Property_Type,1.0,4158.0,87.31,0.02,1992.0,Unfurnished,4.0,10.0,33.0,9.0,10.0,Low,No,No,"Clubhouse, Playground, Pool, Garden",West,Builder,Under_Construction
186.0,Bihar,Gaya,Locality_337,Property_Type,3.0,4866.0,280.79,0.06,1994.0,Semi-furnished,6.0,1.0,31.0,8.0,9.0,High,Yes,Yes,"Gym, Playground, Clubhouse, Garden",East,Owner,Under_Construction
187.0,Assam,Silchar,Locality_65,Property_Type,3.0,3438.0,42.64,0.01,2003.0,Semi-furnished,17.0,27.0,22.0,7.0,8.0,High,Yes,No,"Playground, Pool",West,Broker,Ready_to_Move
188.0,Bihar,Patna,Locality_112,Property_Type,4.0,1971.0,413.63,0.21,2012.0,Semi-furnished,9.0,10.0,13.0,4.0,3.0,Low,Yes,No,"Gym, Pool, Clubhouse, Playground",North,Owner,Under_Construction
189.0,Tamil Nadu,Coimbatore,Locality_363,Property_Type,2.0,4560.0,105.4,0.02,2021.0,Furnished,6.0,10.0,4.0,6.0,2.0,Low,Yes,Yes,"Garden, Clubhouse, Pool",West,Owner,Under_Construction
190.0,Rajasthan,Jodhpur,Locality_476,Property_Type,3.0,1685.0,343.79,0.2,2020.0,Furnished,17.0,21.0,5.0,6.0,9.0,High,Yes,Yes,"Gym, Pool, Clubhouse, Playground, Garden",South,Owner,Under_Construction
191.0,Rajasthan,Jaipur,Locality_99,Property_Type,4.0,4467.0,11.62,0.0,1992.0,Furnished,8.0,6.0,33.0,10.0,5.0,Low,Yes,Yes,Playground,West,Owner,Under_Construction
192.0,Delhi,Dwarka,Locality_100,Property_Type,2.0,4106.0,233.31,0.06,2000.0,Semi-furnished,8.0,28.0,25.0,1.0,6.0,Medium,No,Yes,"Gym, Playground, Pool, Clubhouse, Garden",East,Broker,Under_Construction
193.0,Haryana,Gurgaon,Locality_402,Property_Type,4.0,549.0,63.98,0.12,1995.0,Furnished,20.0,15.0,30.0,9.0,3.0,Low,Yes,No,"Garden, Gym, Playground",West,Broker,Under_Construction
194.0,Maharashtra,Nagpur,Locality_220,Property_Type,3.0,2833.0,147.8,0.05,2019.0,Unfurnished,12.0,30.0,6.0,10.0,10.0,Low,No,No,Gym,East,Builder,Ready_to_Move
195.0,Jharkhand,Ranchi,Locality_296,Property_Type,2.0,1419.0,39.59,0.03,2014.0,Furnished,23.0,30.0,11.0,7.0,3.0,High,No,Yes,"Playground, Gym, Pool, Clubhouse, Garden",East,Owner,Ready_to_Move
196.0,Chhattisgarh,Raipur,Locality_182,Property_Type,2.0,2220.0,402.61,0.18,2003.0,Semi-furnished,2.0,7.0,22.0,5.0,4.0,Medium,Yes,Yes,"Gym, Playground, Pool, Garden",North,Owner,Under_Construction
197.0,Rajasthan,Jaipur,Locality_210,Property_Type,1.0,1123.0,56.84,0.05,2016.0,Unfurnished,5.0,25.0,9.0,6.0,2.0,Medium,No,Yes,"Playground, Clubhouse, Pool, Gym",East,Builder,Ready_to_Move
198.0,Jharkhand,Jamshedpur,Locality_333,Property_Type,2.0,1417.0,291.29,0.21,1994.0,Furnished,18.0,21.0,31.0,5.0,5.0,High,No,No,"Garden, Pool, Playground, Clubhouse, Gym",West,Owner,Ready_to_Move
199.0,Rajasthan,Jodhpur,Locality_89,Property_Type,1.0,3283.0,87.5,0.03,2015.0,Semi-furnished,15.0,25.0,10.0,1.0,4.0,Medium,Yes,No,"Garden, Gym, Playground, Clubhouse, Pool",South,Builder,Under_Construction
200.0,Maharashtra,Nagpur,Locality_206,Property_Type,3.0,4396.0,325.98,0.07,2006.0,Unfurnished,7.0,8.0,19.0,10.0,4.0,Low,Yes,No,"Garden, Playground, Pool, Gym, Clubhouse",East,Broker,Under_Construction
201.0,Delhi,Dwarka,Locality_283,Property_Type,1.0,4830.0,133.62,0.03,2017.0,Unfurnished,2.0,6.0,8.0,3.0,6.0,Low,No,No,Gym,West,Broker,Ready_to_Move
202.0,Karnataka,Mangalore,Locality_160,Property_Type,4.0,2710.0,391.27,0.14,2017.0,Semi-furnished,14.0,28.0,8.0,6.0,10.0,Medium,No,Yes,"Garden, Clubhouse, Gym, Playground, Pool",West,Builder,Ready_to_Move
203.0,Rajasthan,Jaipur,Locality_191,Property_Type,2.0,1965.0,271.23,0.14,1998.0,Unfurnished,23.0,12.0,27.0,7.0,3.0,Low,No,No,"Gym, Pool, Garden",West,Builder,Ready_to_Move
204.0,Delhi,Dwarka,Locality_450,Property_Type,1.0,3172.0,496.37,0.16,2023.0,Semi-furnished,23.0,16.0,2.0,10.0,6.0,High,Yes,No,Garden,West,Builder,Ready_to_Move
205.0,Karnataka,Mysore,Locality_405,Property_Type,5.0,3351.0,86.04,0.03,2010.0,Unfurnished,0.0,27.0,15.0,2.0,1.0,Medium,No,Yes,"Gym, Playground, Garden, Pool, Clubhouse",East,Builder,Under_Construction
206.0,Haryana,Gurgaon,Locality_67,Property_Type,1.0,2819.0,277.69,0.1,1996.0,Semi-furnished,8.0,29.0,29.0,5.0,10.0,High,No,No,"Gym, Clubhouse",South,Broker,Ready_to_Move
207.0,Delhi,New Delhi,Locality_417,Property_Type,1.0,1384.0,163.26,0.12,1995.0,Unfurnished,15.0,24.0,30.0,10.0,3.0,Low,Yes,No,"Clubhouse, Garden, Pool",West,Broker,Under_Construction
208.0,Assam,Silchar,Locality_418,Property_Type,3.0,911.0,466.06,0.51,2010.0,Furnished,26.0,3.0,15.0,7.0,2.0,Medium,Yes,Yes,Playground,East,Owner,Under_Construction
209.0,Rajasthan,Jodhpur,Locality_68,Property_Type,4.0,4025.0,162.67,0.04,2022.0,Unfurnished,28.0,11.0,3.0,5.0,5.0,Low,Yes,No,"Clubhouse, Pool, Gym, Playground, Garden",North,Broker,Ready_to_Move
210.0,Punjab,Amritsar,Locality_24,Property_Type,1.0,1066.0,188.53,0.18,2022.0,Furnished,18.0,18.0,3.0,5.0,9.0,Low,No,No,Pool,North,Owner,Ready_to_Move
211.0,Odisha,Cuttack,Locality_164,Property_Type,1.0,3746.0,89.1,0.02,1999.0,Furnished,16.0,20.0,26.0,6.0,1.0,High,No,Yes,"Garden, Gym, Playground, Pool",West,Broker,Under_Construction
212.0,Uttar Pradesh,Lucknow,Locality_18,Property_Type,4.0,3477.0,154.31,0.04,2011.0,Semi-furnished,3.0,24.0,14.0,4.0,9.0,Low,No,Yes,"Garden, Clubhouse, Playground",East,Broker,Ready_to_Move
213.0,Chhattisgarh,Bilaspur,Locality_338,Property_Type,1.0,3466.0,63.53,0.02,2016.0,Semi-furnished,10.0,12.0,9.0,6.0,2.0,Low,Yes,No,"Clubhouse, Playground",North,Broker,Under_Construction
214.0,West Bengal,Durgapur,Locality_49,Property_Type,1.0,2597.0,353.09,0.14,1993.0,Semi-furnished,29.0,27.0,32.0,9.0,2.0,High,Yes,No,"Garden, Pool, Gym, Playground, Clubhouse",South,Broker,Ready_to_Move
215.0,Jharkhand,Ranchi,Locality_192,Property_Type,2.0,3471.0,17.01,0.0,2019.0,Semi-furnished,20.0,26.0,6.0,9.0,1.0,High,No,Yes,"Clubhouse, Garden",West,Owner,Under_Construction
216.0,Jharkhand,Ranchi,Locality_261,Property_Type,5.0,1497.0,337.41,0.23,2000.0,Unfurnished,26.0,23.0,25.0,5.0,9.0,High,No,No,"Gym, Pool",South,Builder,Under_Construction
217.0,Odisha,Bhubaneswar,Locality_360,Property_Type,1.0,2555.0,401.84,0.16,2009.0,Unfurnished,0.0,12.0,16.0,2.0,8.0,High,No,Yes,"Garden, Pool, Gym, Playground",South,Broker,Under_Construction
218.0,Rajasthan,Jaipur,Locality_400,Property_Type,3.0,4002.0,188.75,0.05,2016.0,Unfurnished,24.0,19.0,9.0,9.0,4.0,Medium,No,Yes,"Garden, Clubhouse, Pool, Gym",North,Owner,Ready_to_Move
219.0,Odisha,Cuttack,Locality_140,Property_Type,2.0,2136.0,115.93,0.05,2018.0,Unfurnished,21.0,29.0,7.0,4.0,4.0,Medium,Yes,No,"Pool, Gym, Playground",West,Owner,Ready_to_Move
220.0,Telangana,Warangal,Locality_162,Property_Type,2.0,2812.0,46.72,0.02,2003.0,Furnished,4.0,22.0,22.0,4.0,3.0,Medium,Yes,Yes,Gym,North,Builder,Under_Construction
221.0,Uttar Pradesh,Noida,Locality_278,Property_Type,5.0,3880.0,429.36,0.11,2018.0,Semi-furnished,19.0,27.0,7.0,6.0,7.0,High,Yes,No,Garden,East,Owner,Under_Construction
222.0,Tamil Nadu,Chennai,Locality_477,Property_Type,5.0,2412.0,281.53,0.12,2015.0,Unfurnished,29.0,14.0,10.0,7.0,10.0,Medium,No,Yes,"Gym, Clubhouse",West,Builder,Ready_to_Move
223.0,Tamil Nadu,Chennai,Locality_182,Property_Type,1.0,4326.0,392.2,0.09,2001.0,Unfurnished,15.0,15.0,24.0,4.0,6.0,High,No,Yes,"Pool, Gym",South,Broker,Under_Construction
224.0,Telangana,Hyderabad,Locality_181,Property_Type,1.0,3010.0,29.24,0.01,2015.0,Unfurnished,2.0,20.0,10.0,6.0,5.0,Medium,Yes,No,"Pool, Playground, Garden, Clubhouse, Gym",East,Builder,Under_Construction
225.0,Madhya Pradesh,Bhopal,Locality_243,Property_Type,4.0,4076.0,36.99,0.01,2021.0,Unfurnished,7.0,20.0,4.0,10.0,10.0,Low,Yes,Yes,"Garden, Clubhouse, Pool, Playground",North,Builder,Ready_to_Move
226.0,Telangana,Warangal,Locality_272,Property_Type,4.0,2274.0,332.11,0.15,2016.0,Semi-furnished,10.0,1.0,9.0,9.0,8.0,Medium,No,No,"Gym, Clubhouse",West,Broker,Ready_to_Move
227.0,Telangana,Hyderabad,Locality_259,Property_Type,3.0,2879.0,31.33,0.01,1998.0,Unfurnished,27.0,30.0,27.0,2.0,3.0,Medium,No,No,"Clubhouse, Pool, Gym, Playground",South,Owner,Ready_to_Move
228.0,Bihar,Patna,Locality_414,Property_Type,3.0,3235.0,354.19,0.11,2010.0,Semi-furnished,18.0,26.0,15.0,8.0,8.0,Low,Yes,No,"Pool, Clubhouse, Garden, Gym, Playground",South,Broker,Ready_to_Move
229.0,Karnataka,Mangalore,Locality_88,Property_Type,5.0,1982.0,234.86,0.12,2019.0,Unfurnished,16.0,25.0,6.0,4.0,6.0,Low,No,No,"Gym, Clubhouse, Pool, Garden",East,Broker,Ready_to_Move
230.0,Tamil Nadu,Coimbatore,Locality_243,Property_Type,3.0,3289.0,457.11,0.14,2009.0,Unfurnished,10.0,29.0,16.0,10.0,6.0,High,No,Yes,"Garden, Playground",North,Owner,Ready_to_Move
231.0,Karnataka,Bangalore,Locality_452,Property_Type,1.0,999.0,342.81,0.34,2006.0,Semi-furnished,15.0,25.0,19.0,2.0,7.0,Low,Yes,No,"Clubhouse, Garden",West,Broker,Under_Construction
232.0,Andhra Pradesh,Vijayawada,Locality_125,Property_Type,5.0,1338.0,269.41,0.2,2000.0,Unfurnished,6.0,6.0,25.0,10.0,1.0,Low,No,No,"Garden, Clubhouse, Gym",East,Owner,Ready_to_Move
233.0,Haryana,Faridabad,Locality_21,Property_Type,3.0,1319.0,147.26,0.11,2018.0,Unfurnished,16.0,22.0,7.0,5.0,6.0,Low,Yes,Yes,"Pool, Clubhouse, Gym, Playground",North,Builder,Ready_to_Move
234.0,Tamil Nadu,Chennai,Locality_21,Property_Type,2.0,702.0,107.43,0.15,1990.0,Semi-furnished,0.0,3.0,35.0,10.0,7.0,Low,Yes,No,"Clubhouse, Garden, Gym, Playground, Pool",West,Owner,Ready_to_Move
235.0,Rajasthan,Jaipur,Locality_56,Property_Type,2.0,2360.0,464.41,0.2,1997.0,Semi-furnished,27.0,4.0,28.0,5.0,4.0,Low,Yes,No,"Playground, Clubhouse",East,Broker,Ready_to_Move
236.0,Uttar Pradesh,Lucknow,Locality_201,Property_Type,1.0,2608.0,229.92,0.09,2007.0,Furnished,10.0,13.0,18.0,10.0,9.0,Medium,No,Yes,"Clubhouse, Playground, Garden, Pool, Gym",East,Builder,Ready_to_Move
237.0,Uttar Pradesh,Noida,Locality_224,Property_Type,5.0,2125.0,177.3,0.08,2001.0,Furnished,8.0,16.0,24.0,5.0,3.0,Low,No,No,"Garden, Playground, Gym, Clubhouse",West,Broker,Under_Construction
